,FRAME_IDX,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,X_25,Y_25,X_26,Y_26,X_27,Y_27,X_28,Y_28,X_29,Y_29,X_30,Y_30,X_31,Y_31,X_32,Y_32,X_33,Y_33,X_34,Y_34,X_35,Y_35,X_36,Y_36,X_37,Y_37,X_38,Y_38,X_39,Y_39,X_40,Y_40,X_41,Y_41,X_42,Y_42,X_43,Y_43,X_44,Y_44,X_45,Y_45,X_46,Y_46,X_47,Y_47,X_48,Y_48,X_49,Y_49,X_50,Y_50,X_51,Y_51,X_52,Y_52,X_53,Y_53,X_54,Y_54,X_55,Y_55,X_56,Y_56,X_57,Y_57,X_58,Y_58,X_59,Y_59,X_60,Y_60,X_61,Y_61,X_62,Y_62,X_63,Y_63,X_64,Y_64,X_65,Y_65,X_66,Y_66,X_67,Y_67,X_68,Y_68,X_69,Y_69,X_70,Y_70,X_71,Y_71,X_72,Y_72,X_73,Y_73,X_74,Y_74,X_75,Y_75,X_76,Y_76,X_77,Y_77,X_78,Y_78,X_79,Y_79,X_80,Y_80,X_81,Y_81,X_82,Y_82,X_83,Y_83,X_84,Y_84,X_85,Y_85,X_86,Y_86,X_87,Y_87,X_88,Y_88,X_89,Y_89,X_90,Y_90,X_91,Y_91,X_92,Y_92,X_93,Y_93,X_94,Y_94,X_95,Y_95,X_96,Y_96,X_97,Y_97,X_98,Y_98,X_99,Y_99,X_100,Y_100,X_101,Y_101,X_102,Y_102,X_103,Y_103,X_104,Y_104,X_105,Y_105,X_106,Y_106,X_107,Y_107,X_108,Y_108,X_109,Y_109,X_110,Y_110,X_111,Y_111,X_112,Y_112,X_113,Y_113,X_114,Y_114,X_115,Y_115,X_116,Y_116,X_117,Y_117,X_118,Y_118,X_119,Y_119,X_120,Y_120,X_121,Y_121,X_122,Y_122,X_123,Y_123,X_124,Y_124,X_125,Y_125,X_126,Y_126,X_127,Y_127,X_128,Y_128,X_129,Y_129,X_130,Y_130,X_131,Y_131,X_132,Y_132,X_133,Y_133,X_134,Y_134,X_135,Y_135
820,821.0,927.0,989.0,,,,,,,,,,,,,,,1600.0,1223.0,,,,,,,,,,,,,,,1935.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.0,563.0,,,2043.0,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1030.0,,,,,,,,,,,,,,,,,890.0,206.0,,,,,,,,,1347.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,822.0,929.0,987.0,,,,,,,,,,,,,,,1601.0,1224.0,,,,,,,,,,,1011.0,593.0,,,1937.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.0,560.0,,,2047.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1030.0,,,,,,,,,,,,,,,,,888.0,205.0,,,,,,,,,1348.0,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,823.0,930.0,985.0,,,,,,,,,,,,,,,1602.0,1225.0,,,,,,,,,,,1014.0,585.0,,,1938.0,1279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,558.0,,,2050.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.0,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.0,1032.0,,,,,,,,,,,,,,,,,888.0,206.0,,,,,,,,,1349.0,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,824.0,932.0,984.0,,,,,,,,,,,,,,,1603.0,1226.0,,,,,,,,,,,1016.0,586.0,,,1940.0,1277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.0,555.0,,,2053.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.0,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.0,1031.0,,,,,,,,,,,,,,,,,889.0,207.0,,,,,,,,,1349.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.0,1258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,825.0,936.0,983.0,,,,,,,,,,,,,,,1603.0,1225.0,,,,,,,,,,,1019.0,587.0,,,1940.0,1273.0,,,,,969.0,436.0,,,,,,,,,,,,,,,,,,,,,,,1166.0,553.0,,,2055.0,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.0,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.0,1030.0,,,,,,,,,,,,,,,,,888.0,207.0,,,,,,,,,1351.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,826.0,938.0,981.0,,,,,,,,,,,,,,,1604.0,1223.0,,,,,,,,,,,1023.0,584.0,,,1939.0,1271.0,,,,,969.0,432.0,,,,,,,,,,,,,,,,,,,,,,,1167.0,551.0,,,2058.0,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.0,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.0,1030.0,,,,,,,,,,,,,,,,,885.0,205.0,,,,,,,,,1351.0,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.0,1260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,827.0,941.0,981.0,,,,,,,,,,,,,,,1605.0,1220.0,,,,,,,,,,,1026.0,581.0,,,1939.0,1269.0,,,,,970.0,429.0,,,,,,,,,,,,,,,,,,,,,,,1170.0,551.0,,,2060.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.0,943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.0,1030.0,,,,,,,,,,,,,,,,,881.0,203.0,,,,,,,,,1353.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.0,1261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,828.0,943.0,979.0,,,,,,,,,,,,,,,1605.0,1219.0,,,,,,,,,,,1030.0,575.0,,,1938.0,1266.0,,,,,971.0,427.0,,,,,,,,,,,,,,,,,,,,,,,1173.0,549.0,,,2061.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.0,1026.0,,,,,,,,,,,,,,,,,878.0,201.0,,,,,,,,,1357.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.0,1262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,829.0,944.0,979.0,,,,,,,,,,,,,,,1606.0,1218.0,,,,,,,,,,,1033.0,570.0,,,1939.0,1265.0,,,,,971.0,426.0,,,,,,,,,,,,,,,,,,,,,,,1174.0,551.0,,,2061.0,1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.0,1022.0,,,,,,,,,,,,,,,,,876.0,200.0,,,,,,,,,1360.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683.0,1265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,830.0,948.0,981.0,,,,,,,,,,,,,,,1606.0,1218.0,,,,,,,,,,,1039.0,564.0,,,1939.0,1265.0,,,,,971.0,424.0,,,,,,,,,,,,,,,,,,,,,,,1175.0,554.0,,,2061.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.0,927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.0,1020.0,,,,,,,,,,,,,,,,,874.0,199.0,,,,,,,,,1362.0,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,831.0,953.0,981.0,,,,,,,,,,,,,,,1605.0,1217.0,,,,,,,,,,,1043.0,565.0,,,1940.0,1269.0,,,,,971.0,422.0,,,,,,,,,,,,,,,,,,,,,,,1177.0,556.0,,,2061.0,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.0,919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.0,1020.0,,,,,,,,,,,,,,,,,873.0,199.0,,,,,,,,,1364.0,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.0,1265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,832.0,955.0,983.0,,,,,,,,,,,,,,,1605.0,1217.0,,,,,,,,,,,1048.0,566.0,,,1941.0,1270.0,,,,,970.0,420.0,,,,,,,,,,,,,,,,,,,,,,,1180.0,557.0,,,2061.0,1033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.0,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.0,1021.0,,,,,,,,,,,,,,,,,871.0,198.0,,,,,,,,,1366.0,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687.0,1266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,833.0,957.0,984.0,,,,,,,,,,,,,,,1604.0,1217.0,,,,,,,,,,,1053.0,562.0,,,1942.0,1269.0,,,,,971.0,419.0,,,,,,,,,,,,,,,,,,,,,,,1183.0,558.0,,,2063.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.0,915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.0,1024.0,,,,,,,,,,,,,,,,,870.0,197.0,,,,,,,,,1369.0,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.0,1266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,834.0,958.0,981.0,,,,,,,,,,,,,,,1604.0,1217.0,,,,,,,,,,,1057.0,558.0,,,1943.0,1267.0,,,,,973.0,416.0,,,,,,,,,,,,,,,,,,,,,,,1185.0,559.0,,,2064.0,1017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.0,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.0,1022.0,,,,,,,,,,,,,,,,,867.0,193.0,,,,,,,,,1371.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.0,1265.0,,,,,537.0,906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,835.0,960.0,977.0,,,,,,,,,,,,,,,1604.0,1217.0,,,,,,,,,,,1061.0,555.0,,,1943.0,1264.0,,,,,972.0,415.0,,,,,,,,,,,,,,,,,,,,,,,1189.0,562.0,,,2064.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.0,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.0,1020.0,,,,,,,,,,,,,,,,,865.0,192.0,,,,,,,,,1373.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1266.0,,,,,541.0,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,836.0,963.0,975.0,,,,,,,,,,,,,,,1604.0,1215.0,,,,,,,,,,,1064.0,560.0,,,1944.0,1264.0,,,,,971.0,414.0,,,,,,,,,,,,,,,,,,,,,,,1193.0,565.0,,,2064.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.0,931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.0,1017.0,,,,,,,,,,,,,,,,,862.0,190.0,,,,,,,,,1375.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.0,1266.0,,,,,545.0,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,837.0,964.0,972.0,,,,,,,,,,,,,,,1604.0,1214.0,,,,,,,,,,,1068.0,563.0,,,1945.0,1261.0,,,,,973.0,414.0,,,,,,,,,,,,,,,,,,,,,,,1195.0,567.0,,,2061.0,998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.0,1015.0,,,,,,,,,,,,,,,,,860.0,187.0,,,,,,,,,1377.0,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.0,1268.0,,,,,547.0,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,838.0,964.0,973.0,,,,,,,,,,,,,,,1603.0,1214.0,,,,,,,,,,,1071.0,561.0,,,1946.0,1260.0,,,,,973.0,414.0,,,,,,,,,,,,,,,,,,,,,,,1197.0,567.0,,,2062.0,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.0,1016.0,,,,,,,,,,,,,,,,,853.0,185.0,,,,,,,,,1379.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683.0,1270.0,,,,,547.0,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,839.0,964.0,974.0,,,,,,,,,,,,,,,1603.0,1215.0,,,,,,,,,,,1074.0,559.0,,,1947.0,1258.0,,,,,975.0,413.0,,,,,,,,,,,,,,,,,,,,,,,1200.0,563.0,,,2064.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.0,940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.0,1015.0,,,,,,,,,,,,,,,,,849.0,182.0,,,,,,,,,1381.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1271.0,,,,,549.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,840.0,966.0,973.0,,,,,,,,,,,,,,,1603.0,1217.0,,,,,,,,,,,1078.0,551.0,,,1947.0,1257.0,,,,,976.0,414.0,,,,,,,,,,,,,,,,,,,,,,,1202.0,561.0,,,2067.0,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.0,1018.0,,,,,,,,,,,,,,,,,847.0,180.0,,,,,,,,,1383.0,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1272.0,,,,,551.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,841.0,967.0,969.0,,,,,,,,,,,,,,,1604.0,1220.0,,,,,,,,,,,1080.0,548.0,,,1948.0,1257.0,,,,,978.0,415.0,,,,,,,,,,,,,,,,,,,,,,,1204.0,559.0,,,2068.0,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.0,1020.0,,,,,,,,,,,,,,,,,845.0,180.0,,,,,,,,,1384.0,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1273.0,,,,,553.0,911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,842.0,967.0,967.0,,,,,,,,,,,,,,,1605.0,1222.0,,,,,,,,,,,1081.0,544.0,,,1950.0,1260.0,,,,,977.0,415.0,,,,,,,,,,,,,,,,,,,,,,,1206.0,559.0,,,2071.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.0,1021.0,,,,,,,,,,,,,,,,,843.0,179.0,,,,,,,,,1386.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.0,1278.0,,,,,555.0,909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,843.0,969.0,967.0,,,,,,,,,,,,,,,1604.0,1222.0,,,,,,,,,,,1083.0,539.0,,,1953.0,1265.0,,,,,976.0,416.0,,,,,,,,,,,,,,,,,,,,,,,1206.0,560.0,,,2072.0,1017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.0,1019.0,,,,,,,,,,,,,,,,,842.0,177.0,,,,,,,,,1389.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.0,1281.0,,,,,557.0,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,844.0,970.0,962.0,,,,,,,,,,,,,,,1605.0,1223.0,,,,,,,,,,,1084.0,534.0,,,1955.0,1267.0,,,,,977.0,416.0,,,,,,,,,,,,,,,,,,,,,,,1205.0,560.0,,,2072.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.0,1019.0,,,,,,,,,,,,,,,,,840.0,175.0,,,,,,,,,1391.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.0,1282.0,,,,,558.0,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,845.0,972.0,958.0,,,,,,,,,,,,,,,1605.0,1222.0,,,,,,,,,,,1086.0,532.0,,,1956.0,1268.0,,,,,983.0,416.0,,,,,,,,,,,,,,,,,,,,,,,1205.0,556.0,,,2073.0,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.0,1020.0,,,,,,,,,,,,,,,,,841.0,177.0,,,,,,,,,1394.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1283.0,,,,,560.0,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,846.0,972.0,960.0,,,,,,,,,,,,,,,1605.0,1220.0,,,,,,,,,,,1090.0,529.0,,,1957.0,1268.0,,,,,987.0,413.0,,,,,,,,,,,,,,,,,,,,,,,1205.0,552.0,,,2074.0,1007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.0,1023.0,,,,,,,,,,,,,,,,,842.0,179.0,,,,,,,,,1396.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1284.0,,,,,562.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,847.0,973.0,960.0,,,,,,,,,,,,,,,1605.0,1218.0,,,,,,,,,,,1098.0,526.0,,,1958.0,1269.0,,,,,986.0,412.0,,,,,,,,,,,,,,,,,,,,,,,1207.0,549.0,,,2074.0,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.0,1025.0,,,,,,,,,,,,,,,,,841.0,179.0,,,,,,,,,1399.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1284.0,,,,,564.0,902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,848.0,976.0,954.0,,,,,,,,,,,,,,,1604.0,1217.0,,,,,,,,,,,1103.0,527.0,,,1958.0,1270.0,,,,,990.0,413.0,,,,,,,,,,,,,,,,,,,,,,,1210.0,549.0,,,2073.0,983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.0,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.0,1025.0,,,,,,,,,,,,,,,,,839.0,179.0,,,,,,,,,1401.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.0,1285.0,,,,,566.0,901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,849.0,978.0,956.0,,,,,,,,,,,,,,,1604.0,1216.0,,,,,,,,,,,1109.0,527.0,,,1960.0,1271.0,,,,,996.0,413.0,,,,,,,,,,,,,,,,,,,,,,,1213.0,551.0,,,2074.0,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.0,1026.0,,,,,,,,,,,,,,,,,838.0,178.0,,,,,,,,,1403.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.0,1286.0,,,,,567.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,850.0,978.0,959.0,,,,,,,,,,,,,,,1604.0,1215.0,,,,,,,,,,,1116.0,526.0,,,1961.0,1270.0,,,,,994.0,413.0,,,,,,,,,,,,,,,,,,,,,,,1217.0,552.0,,,2075.0,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.0,1027.0,,,,,,,,,,,,,,,,,839.0,178.0,,,,,,,,,1405.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1289.0,,,,,569.0,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,851.0,980.0,959.0,,,,,,,,,,,,,,,1604.0,1216.0,,,,,,,,,,,1124.0,525.0,,,1964.0,1270.0,,,,,987.0,413.0,,,,,,,,,,,,,,,,,,,,,,,1221.0,553.0,,,2076.0,972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.0,937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.0,1027.0,,,,,,,,,,,,,,,,,839.0,178.0,,,,,,,,,1406.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.0,1288.0,,,,,570.0,900.0,132.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,852.0,981.0,958.0,,,,,,,,,,,,,,,1605.0,1217.0,,,,,,,,,,,1129.0,526.0,,,1965.0,1267.0,,,,,984.0,414.0,,,,,,,,,,,,,,,,,,,,,,,1223.0,552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.0,1025.0,,,,,,,,,,,,,,,,,839.0,178.0,,,,,,,,,1407.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.0,1289.0,,,,,571.0,897.0,134.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,853.0,,,,,,,,,,,,,,,,,1606.0,1216.0,,,,,,,,,,,1133.0,528.0,,,1967.0,1266.0,,,,,982.0,415.0,,,,,,,,,,,,,,,,,,,,,,,1226.0,552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.0,941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.0,1026.0,,,,,,,,,,,,,,,,,838.0,177.0,,,,,,,,,1408.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.0,1290.0,,,,,573.0,896.0,133.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,854.0,,,,,,,1680.0,1364.0,,,,,,,,,1606.0,1215.0,,,,,,,,,,,1138.0,528.0,,,1967.0,1266.0,,,,,979.0,415.0,,,,,,,,,,,,,,,,,,,,,,,1230.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.0,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.0,1025.0,,,,,,,,,,,,,,,,,837.0,177.0,,,,,,,,,1410.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1293.0,,,,,575.0,895.0,134.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,855.0,,,,,,,1683.0,1366.0,,,,,,,,,1606.0,1211.0,,,,,,,,,,,1143.0,528.0,,,1968.0,1270.0,,,,,979.0,417.0,,,,,,,,,,,,,,,,,,,,,,,1233.0,556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.0,1026.0,,,,,,,,,,,,,,,,,836.0,178.0,,,,,,,,,1413.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.0,1295.0,,,,,576.0,891.0,136.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
